file_path,whisper_text,pathumma_text,speaker
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0112.wav,ไม่มีใครอัพดาวน์,ไม่มีใครอัพดาวน์,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0113.wav,คนสเตบล์หมด ทั้งเรื่องชีวิต,คนสตีเบลหมดทั้งเรื่องชีวิต,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0114.wav,การใช้อยู่ของเขาเอง,การใช้อยู่ของเขาเอง,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0115.wav,และเรื่องชีวิตการทำงาน,และเรื่องชีวิตการทำงานครับ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0116.wav," Tu conta se tem, bom amor.",ทุกคนสตีเบิลหมด,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0117.wav,ผมเลยแบบ,ผมเลยแบบ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0118.wav,แฮปปี้เอ็นดิ้งครับสุดท้าย,แฮปปี้เอ็นดิ้งครับสุดท้ายคือ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0119.wav,จากที่แบบว่ามี,จากที่แบบว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0120.wav,เป็นการแข่งขัน คือเราไม่ได้แข่งกันขนาดนั้นหรอกครับผมแต่ว่ามันอาจจะเป็นแค่กับซิลวิ่งคนเดียวก็ได้ครับที่เรารู้สึกว่าเราอยากทำมันดีกว่านี้ใช่ครับ เราอยาก เราก็,เป็นการแข่งขันคือเราไม่ได้แข่งกันขนาดนั้นหรอกครับผมแต่ว่ามันอาจจะเป็นแค่กับซิลแวนคนเดียวก็ได้ครับ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0121.wav,ไม่อยากทำให้ JYP เสียหน้าเลยครับผม จริงๆ,ไม่อยากให้ทำให้เจอวัยพีเสียหน้าเลยครับผมเอาจริง,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0122.wav, Ahem.,อืม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0123.wav, Damn.,แต่,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0124.wav,ยังไงก็ตามตอนนี้คือผมว่า,ยังไงก็ตามตอนนี้คือผมว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0125.wav, 그... 어떻게 하면...,คือทุกอย่างมัน,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0126.wav, comment.,พอมา,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0127.wav,ก็เรียกว่าอะไรในจุดนี้ตอนนี้ครับผมปัจจุบันนี้,ก็เรียกว่าอะไรในจุดนี้ตอนนี้ครับผมปัจจุบันเนี่ย,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0128.wav,ทุกคน stable ทุกคนสนิทกันครับผมคนที่จะมาเป็น special guest ให้,ทุกคน stay พบทุกคนสนิทกันครับผม อืม คนที่จะมาเป็นเกส special guest ให้,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0129.wav, ăn cò,อ่างกอ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0130.wav,คุณสวัสดีพระเทศไทยผมที่ราชมัก,คอนเสิร์ตที่ประเทศไทยผมที่ราชมังเนี่ย,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0131.wav, then,เป็น,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0132.wav,แมมเบอร์คนนึงในวง Red Velvet,แมมเบอร์คนหนึ่งในวงเวสเวส,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0133.wav,ช่วงแรกๆ อาจจะมีได้นะครับผม ก็คืออยากเด็กกว่าอะไรอย่างนี้แหละประมาณนั้น เด็กๆ ครับพี่เข้าใจมั้ย อยากอยู่เซ็นเตอร์,ช่วงแรก ๆ อาจจะมีได้นะครับผม ก็คือแบบอยากเด่นกว่าอะไรอย่างนี้แหละ ประมาณนั้น เด็ก ๆ อะพี่เข้าใจไหม อยากอยู่เซ็นเตอร์,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0134.wav,อยากได้พาร์ทรองเยอะกว่า อะไรอย่างนี้แหละครับผมแต่ผมว่าช่วงนั้นมันแค่แป๊บเดียวสำหรับกับ 7NATเพราะว่าเรา 7 คนสนิทกันอยู่แล้ว ตั้งแต่ก่อนเดียวอยู่แล้วครับผม,อยากได้พาร์ทรองเยอะกว่าอะไรอย่างนี้แหละครับผมแต่ผมว่าช่วงนั้นมันแค่แป๊บเดียวครับสำหรับกอลเซเว่นนะเพราะว่าเราจะคนสนิทกันอยู่แล้วตั้งแต่ก่อนดีบิวแล้วครับผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0135.wav,他老干哥,ทะเลาะกันก็,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0136.wav, 솔로세 뿌,ทะเลาะเสร็จปุ๊บ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0137.wav,อีกชั่วโมงนึงก็ไปนั่งกินข้าวกันอยู่มันเหมือนครอบครัวครับผมคนในครอบครัวยังทะเลาะกันเลยครับคนที่...,อีกชั่วโมงนึงก็ไปนั่งกินข้าวกันอยู่อะไรอย่างเงี้ย มันคือแบบมันเหมือนครอบครัวครับผม แบบคนในครอบครัวยังทะเลาะกันเลยครับ คนที่,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0138.wav,โตมาต่างประเทศ ตามวัฒนธรรม,โตมาต่างประเทศต่างวัฒนธรรม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0139.wav,ต่างสภาพแวดล้อมมาเจอกัน มันไม่มีทางนี้ก็ไปทะเลาะกันครับ,ต่างสภาพแวดล้อมมาเจอกันมันไม่มีทางที่จะไปทะเลาะกันครับ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0140.wav,ที่พูดอย่างนี้ไป เพราะว่ามันเกิดขึ้นแบบนั้นจริง ๆ,ที่พูดอย่างนี้ไปเนี่ยเพราะว่าอะไรมันเกิดขึ้นแบบนั้นจริง,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0141.wav,ผมว่า 3 ปีที่ผ่านมา,ผมว่าสามปีที่ผ่านมาเนี่ยอืม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0142.wav, 난 자� algunas,อย่างที่ผมบอกว่าครับ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0143.wav, for,ฟูม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0144.wav,ไม่ว่าอะไรจะเข้ามา สคริปท์ผมฉีกทิ้งหมดแล้ว ผมไม่ดูวันนี้ก็ไม่ดูสคริปท์ผมด้วยผมไม่ดู ผมไม่รู้ว่ามีอะไรบ้างก็เลย เรื่องสายมูลอยู่นี่,ไม่ว่าอะไรจะเข้ามาสคริปต์ผมฉีกทิ้งหมดแล้วผมไม่ดูเขาวันนี้ก็ไม่ดูสคริปต์ผมด้วยแล้วเนี่ยยังไม่รู้เลยว่าไม่รู้ว่ามีอะไรบ้างก็เลยพูดแต่เรื่องสายมูอยู่เนี่ย,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0145.wav,だって、,แต่คือ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0146.wav, Uh...,เอ่อ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0147.wav,อาจจะผมไม่ดูสกิป ผมเลือกที่จะ,จริงผมไม่ดูสกิปผมเลือกที่จะ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0148.wav,เป็นตัวของตัวเอง ไปเลยครับผม,เป็นตัวของตัวเองไปเลยครับผมครับ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0149.wav,ใครรับได้ก็รับ ใครรับไม่ได้ก็ต้องจากกัน,ใครรับได้ก็รับใครรับไม่ได้ก็ต้องจากกัน,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0150.wav,เท่านี้แหละครับ ตอนนี้ผม,เท่านี้แหละครับผมตอนนั้นผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0151.wav,老婆沒 publi,ผมแบบว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0152.wav, Mmmmm.,อืม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0153.wav, 그,คือ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0154.wav, خليه و لا فيه,เขาเรียกว่าอะไรพี่,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0155.wav,ตัดสินใจแล้วว่าเราจะใช้ชีวิตแบบนี้ดีกว่า,ตัดสินใจแล้วครับว่าเราจะใช้ชีวิตแบบนี้ดีกว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0156.wav," For one,",ผมว่าแบบ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0157.wav,ในวงการบันเติบแหละ ผมว่าอันนี้ไม่ใช่แค่เคป็อปหรอก,ในวงการบันเทิงผมว่าอันนี้ไม่ใช่แค่เคป๊อปหรอก,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0158.wav,我 econm,ครับผมคิดว่าอาจจะแค่มี,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0159.wav,ไหล่ด้านที่มันอาจจะเช่น สถิตย์กว่าหน่อย,หลายด้านที่มันอาจจะเซ็นเซอร์ทีกว่าหน่อยแต่ว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0160.wav,ผมแค่,ผมแค่,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0161.wav,捧妹,ผมผมไม่,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0162.wav,ผมเห็นหลายๆ คนที่แบบว่าเขาเฟค,ผมเห็นหลายคนที่แบบว่าเขาเฟค,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0163.wav,好,ครับผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0164.wav,หน้าหลังกลมไม่เหมือนกัน อะไรอย่างนี้ครับผม,หน้าหลังกองไม่เหมือนกันอะไรอย่างนี้ครับผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0165.wav,ไม่ได้หมายถึงเขานิสัยไม่ดีหรืออะไรนะครับผม แต่คือแบบว่า,ไม่ได้หมายถึงเขานิสัยไม่ดีหรืออะไรนะครับผมแต่คือแบบว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0166.wav, Khẩu,เขา,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0167.wav,ไม่กล้าแสดงตัวตนของเขาให้กล้องดูเพราะว่าเขารู้ว่าคนดูอยาก,ไม่กล้าแสดงตัวตนของเขาให้กล้องดูเพราะว่าเขารู้ว่าแบบคนดูอยาก,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0168.wav,เห็น image ของเขาเป็นแบบไหนอะไรอย่างเงี้ย,เห็นอีมิสของเขาเป็นแบบไหนอะไรอย่างนี้ครับผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0169.wav,อ๋อ ซึ่งผมก็เป็นอย่างงั้นมาก่อน 7 ปีครับผม,อ่อซึ่งผมก็เป็นอย่างนั้นมาก่อนเจ็ดปีครับผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0170.wav,那我,แต่ว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0171.wav,ผมเคลียดครับอ้างอย่างนี้คือแบบ มันไม่ได้เป็นตัวตัวเอง แล้วผมแบบ,ผมเครียดครับเอาจริงคือแบบมันไม่ได้เป็นตัวของตัวเองแล้วผมแบบ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0172.wav,ทุกคนรัก,ทุกคนรัก,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0173.wav,ถ้าเกิดทุกคนจะรักผมจริงๆ ควรที่จะรักผมใน...,ถ้าเกิดทุกคนจะรักผมจริงควรที่จะรักผมใน,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0174.wav,ตัวที่มันเป็นแบบๆ จริงๆ ไม่ใช่รักผมในแบบที่ผมกำลังเฟคทุกคนอยู่อะผม,ตัวที่มันเป็นแบบนี้จริงไม่ใช่รักผมในแบบที่ผมกำลังเฟคทุกคนอยู่อะผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0175.wav,คงรู้สึกว่ามันขัดกับหลายๆคำที่ผมบอกไปเมื่ออดีตเราจะรียีนะ เราจะอะไรนะ แต่ว่า,รู้สึกว่ามันขัดกับหลายๆ คำที่ผมแบบบอกไปเมื่ออดีตนะครับผมแบบเราจะเรียวนะเราจะอะไรนะแต่ว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0176.wav,อยู่สักวันเดี๋ยวผมรู้สึกว่าผมเนี่ยแหละเฟคอยู่ครับผมเฟคตัวเองด้วย,อยู่สักวันหนึ่งผมรู้สึกว่าผมเนี่ยแหละเฟคอยู่ครับผมเฟคตัวเองด้วยเฟค,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0177.wav,คนดูด้วย,คนดูด้วย,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0178.wav,ผมก็เลยแบบ,ผมก็เลยแบบ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0179.wav,หลังจากเริ่มโซโลมาเนี่ย ผมเลยตั้งใจที่แบบว่า,หลังจากเริ่มโซโลมาเนี่ยแหละผมเลยตั้งใจที่จะแบบว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0180.wav,ผมจะ,ผมจะ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0181.wav,รีวจริงๆ หน้าหลังจะเอาให้เหมือนกัน,จริงหน้าหลังจะเอาให้เหมือนกัน,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0182.wav,แล้วก็กล้าที่จะแบบว่าแสดง,แล้วก็กล้าที่จะแบบว่าแสดง,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0183.wav,ความคิดเห็นมากขึ้น,ความคิดเห็นมากขึ้น,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0184.wav,แต่หลังจากนั้นแล้วครับ ช่วงแรกๆ,แต่หลังจากนั้นแล้วครับช่วงแรก,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0185.wav,หลายๆคนรู้สึกได้ว่าผมเปลี่ยนไป,หลายคนรู้สึกได้ว่าแบบผมเปลี่ยนไป,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0186.wav, of whom.,ครับผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0187.wav,ซึ่งมีคนที่โอเคแล้วก็ไม่โอเคกับผมแต่ว่าพอมาระยะหนึ่งสุดท้าย,ซึ่งก็มีคนนี้โอเคแล้วก็ไม่โอเคครับผมอืมแต่ว่าพอมาระยะหนึ่งสุดท้าย,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0188.wav,แต่หลายคนเขาก็,แต่หลายคนเขาก็,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0189.wav,แบบว่า อ่านี่ก็คือแบมๆ,แบบว่านี่ก็คือแบ่ม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0190.wav,เด็กก็โตขึ้นได้,ครับผมเด็กก็โตขึ้นได้อะไรอย่างนี้ครับผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0191.wav,และหลังจากนั้นมา เอาจริงๆ งานผมคลี่ขายดีกว่าเยอะเลยครับผม,และหลังจากนั้นมาเอาจริงครับงานผมคลี่คลายดีกว่าเยอะเลยครับผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0192.wav, 짠,ทั้ง,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0193.wav,婆婆不换定念的,พอผมพูดความจริงเนี่ยแบบ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0194.wav,รายการที่เขาหลีอาวุธผมจากที่ไม่เคยเรียกผมเลยนะ,รายการนี้ก็เหลียวผมจากที่ไม่เคยเรียกผมเลยนะ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0195.wav,ตอนนี้ผมถ่ายรายการก็รีบแบบ,ตอนนี้ผมถ่ายรายการเกาหลีแบบ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0196.wav,กลับเกาหลีจะเรียกว่าถ่ายรายการ,กับเกาหลีชาวแรกคงก็ถ่ายรายการ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0197.wav,ทีละการ ทีละการ ทีละการตลาดบอลเขาเชิญไปหมดครับผมปกติเวลาผมอยู่กรีย คนกรียไม่รู้จักผมครับผมถ้าเกิดไม่ใช่แฟนคอป K-pop จริง ๆ ครับแต่ตอนนี้ถ้ากลับกรียไปก็,ทีละรายการทีละรายการทีละรายการแต่ละบอกเขาเชิญไปหมดนะครับผมปกติเวลาผมอยู่เกาหลีคนเกาหลีไม่รู้จักผมครับผมถ้าเกิดไม่ใช่แฟนคลับเคพ็อปจริงจริงครับแต่ตอนนี้ถ้าเกิดกลับเกาหลีไปก็,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0198.wav,包括,ผมว่าก็,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0199.wav,มันก็ balance กับไทยครับผมเพราะว่าไปเกาหลีคนก็รู้จักผมแล้วจริงๆครับผม,มันก็บาลันซ์กับไทยครับผมว่าไปเกาหลีคนก็รู้จักผมแล้วทีนี้ครับผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0200.wav,ทุกอย่างมันเริ่มดีขึ้นหลังจากที่ผม,ทุกอย่างมันเริ่มดีขึ้นหลังจากที่ผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0201.wav, Keep,คลิป,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0202.wav,ผมตัดสินใจที่จะรีวให้กับทุกคน,ผมตัดสินใจที่จะแบบผมจะเวียวให้กับทุกคนนี้แล้วครับผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0203.wav, 그...,คือ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0204.wav, Ahem.,อืม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0205.wav,ถ้าไม่จริง ไม่เลยครับ,เอาจริงไม่เลยครับ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0206.wav, for what?,เพราะว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0207.wav,ผลกระทบนี่คือ เอาจริงๆ มีแต่ผลกระทบดีๆ ที่กลับมาครับ เพราะว่า,ผลกระทบนี่คือเอาจริงมีแต่ผลกระทบดีดีที่กลับมาครับเพราะว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0208.wav,ผมก็ต้องมั่นใจครับว่าแบบ,ผมก็ต้องมั่นใจครับว่าแบบ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0209.wav,ถ้าเกิดเรารียลจริงๆแล้ว ตัวเรามันดีพอที่เราจะรียลจริงไหมเพราะว่าผมเป็นคนไม่ค่อยชอบพูดคำยาวครับผม ผมเป็นคนที่,ถ้าเกิดเราเรียลจริงๆแล้วตัวเราเนี่ยมันดีพอที่เราจะเรียลจริงไหมครับผม เพราะว่าผมเป็นคนไม่ค่อยชอบพูดคำหยาบครับผม ผมเป็นคนที่,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0210.wav,ไม่ชอบดูถูกคนอื่นด้วยครับผมเพราะว่า,ไม่ชอบดูถูกคนอื่นด้วยครับผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0211.wav,เวลาคนอื่นดูถูกผม ผมยังไม่ชอบแล้ว ว่าจะไปดูถูกใครครับผมแล้วก็,เวลาคนอื่นดูจุดผมผมยังไม่ชอบแล้วคุณจะไปดูจุดใครครับผมแล้วก็,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0212.wav,ผมมั่นใจเรื่องหนึ่งมาก ๆ ก็คือผมว่าผม Take Care,ผมมั่นใจเรื่องหนึ่งมากกว่าคือผมว่าผมเทคแคร์,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0213.wav,混共捧舞,คนของผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0214.wav,ดีครับผม แล้วก็ผมจริงใจกับคนของผมจริงๆครับ,อืมดีครับผมแล้วก็ผมจริงใจกับคนของผมจริงจริงครับ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0215.wav,ซึ่งถ้าผมจริงๆ จริงๆ เนี่ย,ซึ่งถ้าเกิดผมจริงจังจริงเนี่ย,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0216.wav, É o ar.,ไม่ว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0217.wav,,ไม่,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0218.wav,การไม่มีสกิพผมจะพูดอะไรออกไปครับผม,การไม่มีสกิปผมจะพูดอะไรออกไปครับผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0219.wav,ไม่มีทางที่,ไม่มีทางที่,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0220.wav,จะเอาคำพูดพวกนี้ครับผม กลับมาดาก,จะเอาคำพูดพวกนี้ครับผมกลับมาดาบ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0221.wav,ผมได้อะ,ผมได้ครับ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0222.wav,คนที่ได้จริง ๆ ก็คือพวกที่,คนนี้ด่าจริงก็คือพวกที่,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0223.wav,มัน,มัน,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0224.wav,เขาขาดความรักกัน เขาแค่อยากได้ attention แค่นั้น,เขาขาดความรักกันครับผมเขาก็แค่อยากได้อาเทนชั่นแค่นั้นครับ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0225.wav,วงเรามันเชิญมานานแล้วที่ประเทศไทย,วงการบันเทิงมานานแล้วที่ประเทศไทย,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0226.wav, mới đúng bây mòn mình,ไม่ต้องไปมองมัน,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0227.wav,ใช่ แต่บางทีมันขัดตาคือเราไม่ได้อยากมองแต่บางที มันอยู่ในสายตาเรา,ใช่ว่าแต่บางทีมันขัดตาคือเราไม่ได้อยากมองแต่บางทีมันอยู่ในสายตาเราก็มีซึ่งแบบ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0228.wav,เราก็อยู่ไหนไกลนะ,เราก็อยู่ไกลนะก็แบบ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0229.wav,ตอนนั้นคือเราตัดสินใจแล้วว่าแบบ,ตอนนั้นคือเราตัดสินใจแล้วครับว่าแบบอืม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0230.wav,คือเราอยากลองเดินในเส้นทางใหม่กับทุกคนครับผม,คือเราอยากลองเดินในเส้นทางใหม่กันทุกคนครับผมแต่ว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0231.wav,老爺爺,เรายังอยาก,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0232.wav,คลิปก็ 7 ครับ เพราะว่า,คิดก่อเซเว่นครับเพราะว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0233.wav,อย่างที่ผมบอก มันเป็นบ้านหลังหลัก的时候ตอนนี้เหมือนเราไปเช่าห้องอยู่กันแต่ว่าบ้านหลักๆเราจะไม่ได้ขายGod's 7 ยังอยู่ แค่ตอนนี้แยกไปทำเรื่องต่างๆใช่ครับผม เราแค่ FOCUS์ งานเดี่ยวกัน,ก็อย่างที่ผมบอกซึ่งมันเป็นบ้านหลังหลักครับผม ตอนนี้เหมือนเราไปเช่าห้องอยู่กันนะครับผม แต่ว่าบ้านหลักๆเราไม่ได้ขายอย่างนี้ เรายังอยู่ครับผม กอล์ทเซเว่นยังอยู่ ใช่ครับผม แค่ตอนนี้แยกไปทำเรื่องต่างๆ ใช่ครับผม เราแค่โฟกัสงานเดียวกันครับผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0234.wav,อ๋อ แต่ว่าตอนนั้น เอาจริงๆ คือ อันนี้ผมเคยบอกในรายการเกาหลีไปครับ,แต่ว่าตอนนั้นเอาจริงคืออันนี้ผมเคยบอกในรายการเกาหลีไปครับคุณผู้ชม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0235.wav,อย่างที่ผมบอกว่า,อย่างที่ผมบอกว่า,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0236.wav,พอเข้าปีที่ 7 ตอนเปลี่ยนค่ายผมเหนื่อยครับ,พอเข้าปีที่ 7 ตอนเปลี่ยนค่ายเนี่ยผมเหนื่อยครับ,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0237.wav,ผมเหนื่อยเรื่อง,ผมเหนื่อยเรื่อง,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0238.wav,我不 salaries solve this thing,ผมเบื่อวงการบันเทิงนี่แหละครับผม,Bambam
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0239.wav, 그,คือ,Bambam
