file_path,whisper_text,pathumma_text,speaker,whisper_phonemes,pathumma_phonemes
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0182.wav,แล้วก็กล้าที่จะแบบว่าแสดง,แล้วก็กล้าที่จะแบบว่าแสดง,Bambam,"[1, 5003, 2]","[1, 5003, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0183.wav,ความคิดเห็นมากขึ้น,ความคิดเห็นมากขึ้น,Bambam,"[1, 805, 2]","[1, 805, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0184.wav,แต่หลังจากนั้นแล้วครับ ช่วงแรกๆ,แต่หลังจากนั้นแล้วครับช่วงแรก,Bambam,"[1, 4779, 4, 1076, 2]","[1, 4782, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0185.wav,หลายๆคนรู้สึกได้ว่าผมเปลี่ยนไป,หลายคนรู้สึกได้ว่าแบบผมเปลี่ยนไป,Bambam,"[1, 3460, 2]","[1, 3461, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0186.wav, of whom.,ครับผม,Bambam,"[1, 19, 72, 4, 43, 71, 53, 9, 2]","[1, 741, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0187.wav,ซึ่งมีคนที่โอเคแล้วก็ไม่โอเคกับผมแต่ว่าพอมาระยะหนึ่งสุดท้าย,ซึ่งก็มีคนนี้โอเคแล้วก็ไม่โอเคครับผมอืมแต่ว่าพอมาระยะหนึ่งสุดท้าย,Bambam,"[1, 1136, 2]","[1, 1705, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0188.wav,แต่หลายคนเขาก็,แต่หลายคนเขาก็,Bambam,"[1, 4775, 2]","[1, 4775, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0189.wav,แบบว่า อ่านี่ก็คือแบมๆ,แบบว่านี่ก็คือแบ่ม,Bambam,"[1, 4887, 4, 3748, 2]","[1, 4880, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0190.wav,เด็กก็โตขึ้นได้,ครับผมเด็กก็โตขึ้นได้อะไรอย่างนี้ครับผม,Bambam,"[1, 4011, 2]","[1, 738, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0191.wav,และหลังจากนั้นมา เอาจริงๆ งานผมคลี่ขายดีกว่าเยอะเลยครับผม,และหลังจากนั้นมาเอาจริงครับงานผมคลี่คลายดีกว่าเยอะเลยครับผม,Bambam,"[1, 4960, 4, 4548, 4, 833, 2]","[1, 4961, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0192.wav, 짠,ทั้ง,Bambam,"[1, 2]","[1, 1570, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0193.wav,婆婆不换定念的,พอผมพูดความจริงเนี่ยแบบ,Bambam,"[1, 2]","[1, 2277, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0194.wav,รายการที่เขาหลีอาวุธผมจากที่ไม่เคยเรียกผมเลยนะ,รายการนี้ก็เหลียวผมจากที่ไม่เคยเรียกผมเลยนะ,Bambam,"[1, 2829, 2]","[1, 2832, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0195.wav,ตอนนี้ผมถ่ายรายการก็รีบแบบ,ตอนนี้ผมถ่ายรายการเกาหลีแบบ,Bambam,"[1, 1305, 2]","[1, 1304, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0196.wav,กลับเกาหลีจะเรียกว่าถ่ายรายการ,กับเกาหลีชาวแรกคงก็ถ่ายรายการ,Bambam,"[1, 136, 2]","[1, 192, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0197.wav,ทีละการ ทีละการ ทีละการตลาดบอลเขาเชิญไปหมดครับผมปกติเวลาผมอยู่กรีย คนกรียไม่รู้จักผมครับผมถ้าเกิดไม่ใช่แฟนคอป K-pop จริง ๆ ครับแต่ตอนนี้ถ้ากลับกรียไปก็,ทีละรายการทีละรายการทีละรายการแต่ละบอกเขาเชิญไปหมดนะครับผมปกติเวลาผมอยู่เกาหลีคนเกาหลีไม่รู้จักผมครับผมถ้าเกิดไม่ใช่แฟนคลับเคพ็อปจริงจริงครับแต่ตอนนี้ถ้าเกิดกลับเกาหลีไปก็,Bambam,"[1, 1608, 4, 1608, 4, 1607, 4, 445, 4, 51, 40, 61, 20, 51, 61, 4, 939, 4, 5633, 4, 759, 2]","[1, 1609, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0198.wav,包括,ผมว่าก็,Bambam,"[1, 2]","[1, 2157, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0199.wav,มันก็ balance กับไทยครับผมเพราะว่าไปเกาหลีคนก็รู้จักผมแล้วจริงๆครับผม,มันก็บาลันซ์กับไทยครับผมว่าไปเกาหลีคนก็รู้จักผมแล้วทีนี้ครับผม,Bambam,"[1, 2428, 4, 29, 16, 52, 17, 55, 64, 4, 193, 2]","[1, 2429, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0200.wav,ทุกอย่างมันเริ่มดีขึ้นหลังจากที่ผม,ทุกอย่างมันเริ่มดีขึ้นหลังจากที่ผม,Bambam,"[1, 1729, 2]","[1, 1729, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0201.wav, Keep,คลิป,Bambam,"[1, 51, 49, 61, 2]","[1, 787, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0202.wav,ผมตัดสินใจที่จะรีวให้กับทุกคน,ผมตัดสินใจที่จะแบบผมจะเวียวให้กับทุกคนนี้แล้วครับผม,Bambam,"[1, 2105, 2]","[1, 2122, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0203.wav, 그...,คือ,Bambam,"[1, 2]","[1, 667, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0204.wav, Ahem.,อืม,Bambam,"[1, 17, 43, 49, 53, 9, 2]","[1, 3721, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0205.wav,ถ้าไม่จริง ไม่เลยครับ,เอาจริงไม่เลยครับ,Bambam,"[1, 1534, 4, 5555, 2]","[1, 4547, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0206.wav, for what?,เพราะว่า,Bambam,"[1, 41, 22, 62, 4, 73, 19, 66, 10, 2]","[1, 4244, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0207.wav,ผลกระทบนี่คือ เอาจริงๆ มีแต่ผลกระทบดีๆ ที่กลับมาครับ เพราะว่า,ผลกระทบนี่คือเอาจริงมีแต่ผลกระทบดีดีที่กลับมาครับเพราะว่า,Bambam,"[1, 2048, 4, 4548, 4, 2714, 4, 1618, 4, 4244, 2]","[1, 2047, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0208.wav,ผมก็ต้องมั่นใจครับว่าแบบ,ผมก็ต้องมั่นใจครับว่าแบบ,Bambam,"[1, 2075, 2]","[1, 2075, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0209.wav,ถ้าเกิดเรารียลจริงๆแล้ว ตัวเรามันดีพอที่เราจะรียลจริงไหมเพราะว่าผมเป็นคนไม่ค่อยชอบพูดคำยาวครับผม ผมเป็นคนที่,ถ้าเกิดเราเรียลจริงๆแล้วตัวเราเนี่ยมันดีพอที่เราจะเรียลจริงไหมครับผม เพราะว่าผมเป็นคนไม่ค่อยชอบพูดคำหยาบครับผม ผมเป็นคนที่,Bambam,"[1, 1515, 4, 1354, 4, 2192, 2]","[1, 1449, 4, 4243, 4, 2192, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0210.wav,ไม่ชอบดูถูกคนอื่นด้วยครับผมเพราะว่า,ไม่ชอบดูถูกคนอื่นด้วยครับผม,Bambam,"[1, 5446, 2]","[1, 5447, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0211.wav,เวลาคนอื่นดูถูกผม ผมยังไม่ชอบแล้ว ว่าจะไปดูถูกใครครับผมแล้วก็,เวลาคนอื่นดูจุดผมผมยังไม่ชอบแล้วคุณจะไปดูจุดใครครับผมแล้วก็,Bambam,"[1, 4461, 4, 2142, 4, 3021, 2]","[1, 4460, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0212.wav,ผมมั่นใจเรื่องหนึ่งมาก ๆ ก็คือผมว่าผม Take Care,ผมมั่นใจเรื่องหนึ่งมากกว่าคือผมว่าผมเทคแคร์,Bambam,"[1, 2143, 4, 5633, 4, 206, 4, 66, 40, 51, 4, 51, 35, 62, 2]","[1, 2144, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0213.wav,混共捧舞,คนของผม,Bambam,"[1, 2]","[1, 447, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0214.wav,ดีครับผม แล้วก็ผมจริงใจกับคนของผมจริงๆครับ,อืมดีครับผมแล้วก็ผมจริงใจกับคนของผมจริงจริงครับ,Bambam,"[1, 1172, 4, 4990, 2]","[1, 3712, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0215.wav,ซึ่งถ้าผมจริงๆ จริงๆ เนี่ย,ซึ่งถ้าเกิดผมจริงจังจริงเนี่ย,Bambam,"[1, 1121, 4, 937, 4, 4063, 2]","[1, 1120, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0216.wav, É o ar.,ไม่ว่า,Bambam,"[1, 4, 58, 4, 13, 62, 9, 2]","[1, 5536, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0217.wav,,ไม่,Bambam,,"[1, 5581, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0218.wav,การไม่มีสกิพผมจะพูดอะไรออกไปครับผม,การไม่มีสกิปผมจะพูดอะไรออกไปครับผม,Bambam,"[1, 278, 2]","[1, 278, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0219.wav,ไม่มีทางที่,ไม่มีทางที่,Bambam,"[1, 5494, 2]","[1, 5494, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0220.wav,จะเอาคำพูดพวกนี้ครับผม กลับมาดาก,จะเอาคำพูดพวกนี้ครับผมกลับมาดาบ,Bambam,"[1, 899, 4, 324, 2]","[1, 898, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0221.wav,ผมได้อะ,ผมได้ครับ,Bambam,"[1, 2224, 2]","[1, 2223, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0222.wav,คนที่ได้จริง ๆ ก็คือพวกที่,คนนี้ด่าจริงก็คือพวกที่,Bambam,"[1, 456, 4, 5633, 4, 208, 2]","[1, 467, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0223.wav,มัน,มัน,Bambam,"[1, 2606, 2]","[1, 2606, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0224.wav,เขาขาดความรักกัน เขาแค่อยากได้ attention แค่นั้น,เขาขาดความรักกันครับผมเขาก็แค่อยากได้อาเทนชั่นแค่นั้นครับ,Bambam,"[1, 3817, 4, 3889, 4, 17, 66, 35, 55, 63, 17, 55, 4, 4604, 2]","[1, 410, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0225.wav,วงเรามันเชิญมานานแล้วที่ประเทศไทย,วงการบันเทิงมานานแล้วที่ประเทศไทย,Bambam,"[1, 2964, 2]","[1, 2963, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0226.wav, mới đúng bây mòn mình,ไม่ต้องไปมองมัน,Bambam,"[1, 53, 73, 13, 4, 19, 54, 4, 29, 40, 4, 53, 58, 55, 4, 53, 46, 55, 2]","[1, 5474, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0227.wav,ใช่ แต่บางทีมันขัดตาคือเราไม่ได้อยากมองแต่บางที มันอยู่ในสายตาเรา,ใช่ว่าแต่บางทีมันขัดตาคือเราไม่ได้อยากมองแต่บางทีมันอยู่ในสายตาเราก็มีซึ่งแบบ,Bambam,"[1, 5352, 4, 4687, 4, 2523, 2]","[1, 4845, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0228.wav,เราก็อยู่ไหนไกลนะ,เราก็อยู่ไกลนะก็แบบ,Bambam,"[1, 4306, 2]","[1, 4303, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0229.wav,ตอนนั้นคือเราตัดสินใจแล้วว่าแบบ,ตอนนั้นคือเราตัดสินใจแล้วครับว่าแบบอืม,Bambam,"[1, 1294, 2]","[1, 1244, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0230.wav,คือเราอยากลองเดินในเส้นทางใหม่กับทุกคนครับผม,คือเราอยากลองเดินในเส้นทางใหม่กันทุกคนครับผมแต่ว่า,Bambam,"[1, 634, 2]","[1, 633, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0231.wav,老爺爺,เรายังอยาก,Bambam,"[1, 2]","[1, 4350, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0232.wav,คลิปก็ 7 ครับ เพราะว่า,คิดก่อเซเว่นครับเพราะว่า,Bambam,"[1, 786, 4, 4, 761, 4, 4244, 2]","[1, 531, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0233.wav,อย่างที่ผมบอก มันเป็นบ้านหลังหลัก的时候ตอนนี้เหมือนเราไปเช่าห้องอยู่กันแต่ว่าบ้านหลักๆเราจะไม่ได้ขายGod's 7 ยังอยู่ แค่ตอนนี้แยกไปทำเรื่องต่างๆใช่ครับผม เราแค่ FOCUS์ งานเดี่ยวกัน,ก็อย่างที่ผมบอกซึ่งมันเป็นบ้านหลังหลักครับผม ตอนนี้เหมือนเราไปเช่าห้องอยู่กันนะครับผม แต่ว่าบ้านหลักๆเราไม่ได้ขายอย่างนี้ เรายังอยู่ครับผม กอล์ทเซเว่นยังอยู่ ใช่ครับผม แค่ตอนนี้แยกไปทำเรื่องต่างๆ ใช่ครับผม เราแค่โฟกัสงานเดียวกันครับผม,Bambam,"[1, 3396, 4, 2542, 4, 4, 2749, 4, 4675, 4, 4368, 4, 2903, 4, 834, 2]","[1, 226, 4, 1276, 4, 4837, 4, 4348, 4, 98, 4, 5329, 4, 4601, 4, 5329, 4, 3893, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0234.wav,อ๋อ แต่ว่าตอนนั้น เอาจริงๆ คือ อันนี้ผมเคยบอกในรายการเกาหลีไปครับ,แต่ว่าตอนนั้นเอาจริงคืออันนี้ผมเคยบอกในรายการเกาหลีไปครับคุณผู้ชม,Bambam,"[1, 3769, 4, 4744, 4, 4548, 4, 667, 4, 3600, 2]","[1, 4757, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0235.wav,อย่างที่ผมบอกว่า,อย่างที่ผมบอกว่า,Bambam,"[1, 3397, 2]","[1, 3397, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0236.wav,พอเข้าปีที่ 7 ตอนเปลี่ยนค่ายผมเหนื่อยครับ,พอเข้าปีที่ 7 ตอนเปลี่ยนค่ายเนี่ยผมเหนื่อยครับ,Bambam,"[1, 2284, 4, 4, 1322, 2]","[1, 2284, 4, 4, 1323, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0237.wav,ผมเหนื่อยเรื่อง,ผมเหนื่อยเรื่อง,Bambam,"[1, 2205, 2]","[1, 2205, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0238.wav,我不 salaries solve this thing,ผมเบื่อวงการบันเทิงนี่แหละครับผม,Bambam,"[1, 4, 64, 16, 52, 36, 47, 75, 4, 64, 13, 52, 72, 4, 31, 46, 64, 4, 65, 46, 54, 2]","[1, 2191, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0239.wav, 그,คือ,Bambam,"[1, 2]","[1, 667, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0240.wav,ด้วยหลาย ๆ อย่างที่เราทำไปแล้ว ได้กลับมาแค่ 50,ด้วยหลายอย่างที่แบบเราทำไปแล้วได้กลับมาแค่ห้าสิบ,Bambam,"[1, 1196, 4, 5633, 4, 3398, 4, 1199, 4, 2]","[1, 1195, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0241.wav,เราให้ 200 แล้วกลับมา 10,เราให้สองร้อยแล้วกลับมาสิบ,Bambam,"[1, 4389, 4, 4, 4996, 4, 2]","[1, 4388, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0242.wav,อย่างนี้ครับผม,อย่างนี้ครับผมแล้วแบบ,Bambam,"[1, 3406, 2]","[1, 3404, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0243.wav,呃 这一部分,ที่ผม,Bambam,"[1, 4, 2]","[1, 1638, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0244.wav,ข้าใจผมจริงๆ คือประเทศเกาหลีนะครับผมเดบิวท์ที่ประเทศเกาหลี แต่ทำไมเขายังไม่...,คาใจผมจริงคือประเทศเกาหลีนะครับผมเดบิวที่ประเทศเกาหลีแต่ทำไมเขายังไม่,Bambam,"[1, 433, 4, 578, 4, 5196, 2]","[1, 517, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0245.wav,ยอมรับในตัวผมสักที,ยอมรับในตัวผมสักที,Bambam,"[1, 2739, 2]","[1, 2739, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0246.wav, Aniara form.,อันนี้ครับผม,Bambam,"[1, 11, 55, 47, 13, 62, 17, 4, 41, 22, 62, 53, 9, 2]","[1, 3613, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0247.wav, Ahem.,อื้ออื้อ,Bambam,"[1, 17, 43, 49, 53, 9, 2]","[1, 3726, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0248.wav,มันเป็นปม,มันเป็นปม,Bambam,"[1, 2560, 2]","[1, 2560, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0249.wav,,แต่ว่าตอนนั้นผมก็เลยแบบ,Bambam,,"[1, 4746, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0250.wav,ถ้าเกิดมันท้อขนาดนี้จริงๆแล้วถ้าเกิดผมอยู่วงการบังเทิม,ถ้าเกิดมันท้อขนาดนี้จริงแล้วถ้าเกิดผมอยู่วงการบันเทิง,Bambam,"[1, 1446, 2]","[1, 1447, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0251.wav,ต่อไม่ไหวแล้ว,ต่อไม่ไหวแล้ว,Bambam,"[1, 1415, 2]","[1, 1415, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0252.wav,ก็เลิกเลยดีกว่า ว๊อบ,ก็เลิกเลยดีกว่าเพราะว่า,Bambam,"[1, 270, 4, 3032, 2]","[1, 269, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0253.wav,จริง ๆ ผมไม่ได้ทำเพื่อต่างด้วยครับ,จริงผมไม่ได้ทำเพื่อต่างด้วยครับ,Bambam,"[1, 939, 4, 5633, 4, 2225, 2]","[1, 880, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0254.wav,7 ปีตอนนั้นตังมันพอได้อยู่ตลอดชีวิตแล้วครับครับผมซึ่งมันไม่ได้เกี่ยวกับตังครับ เพราะว่า,เจ็ดปีตอนนั้นตังค์มันพอที่จะอยู่ตลอดชีวิตแล้วอะครับผมซึ่งมันไม่ได้เกี่ยวกับตังค์ครับผมว่า,Bambam,"[1, 4, 1990, 4, 4244, 2]","[1, 3955, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0255.wav,มันเกี่ยวว่าเราทำในสิ่งที่เรารักแล้ว ถ้าเราไม่แฮปปี้,มันเกี่ยวว่าเราทำในสิ่งที่เรารักแล้วถ้าเราไม่แฮปปี้อ่ะอืม,Bambam,"[1, 2527, 4, 1529, 2]","[1, 2526, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0256.wav,สิ่งนั้นมันจะกลายเป็นสิ่งที่เราไม่รักที่สุดเลยครับผมซึ่งรู้สึกผมมันเสียดายครับผม,สิ่งนั้นมันจะกลายเป็นสิ่งที่เราไม่รักที่สุดเลยครับผมซึ่งผมรู้สึกผมมันเสียดายครับผม,Bambam,"[1, 3175, 2]","[1, 3175, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0257.wav, вр;;,อ๋อก็เลยตอนนั้นผมกลับ,Bambam,"[1, 2]","[1, 3762, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0258.wav,,ต้องกล้าจะแบบ,Bambam,,"[1, 1421, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0259.wav,เลิกเลยครับ แล้วก็กลับไทยมาอยู่กับคุณแม่ดีกว่า,เลิกเลยครับแล้วก็กลับไทยมาอยู่กับคุณแม่ดีกว่า,Bambam,"[1, 4454, 4, 4997, 2]","[1, 4453, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0260.wav,ตอนนั้นคิดอย่างนั้นครับผมก็คิดว่าจะทำอะไรครับ ถ้าไม่อยู่ในโรงการเหมือนเดิมก็เพราะฉะนั้น ตอนนั้นไม่มีแพลนอะไรเลยครับก็กลับมาแล้วก็อยู่กับคุณเมฆดีกว่า,ตอนนั้นคิดอย่างนั้นครับผม ตอนนั้นคิดว่าจะทำอะไรครับถ้าไม่อยู่ในวงการเหมือนเดิม เพราะฉะนั้นตอนนั้นไม่มีแพลนอะไรเลยครับ ก็กลับมาแล้วก็อยู่กับคุณแม่ดีกว่า,Bambam,"[1, 1240, 4, 1532, 4, 1318, 2]","[1, 1241, 4, 1242, 4, 4196, 4, 84, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0261.wav, ni aku melakukannya,อย่างนี้ครับผมแล้วก็,Bambam,"[1, 55, 49, 4, 17, 51, 71, 4, 53, 34, 52, 17, 51, 74, 71, 55, 74, 69, 17, 55, 2]","[1, 3358, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0262.wav,อาจจะไปอาฟ้าคุณแม่เที่ยวหน่อยเพราะว่าคุณแม่ก็แบบว่า,อาจจะแบบพาคุณแม่เที่ยวหน่อยเพราะว่าคุณแม่ก็แบบว่า,Bambam,"[1, 3666, 2]","[1, 3660, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0263.wav,แบบ ไม่ได้อยู่กับผมมาตั้งเจ็บ,แบบไม่ได้อยู่กับผมมาตั้งเจ็ด,Bambam,"[1, 4910, 4, 5464, 2]","[1, 4907, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0264.wav,สิ่งของบีตอนนี้นะครับ,สิบกว่าปีตอนนั้นนะครับผม,Bambam,"[1, 3160, 2]","[1, 3149, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0265.wav,แต่ว่าก็มีค่าย Abyss,แต่ว่าก็เนี่ยครับมีค่ายอบิสเนี่ยครับผม,Bambam,"[1, 4638, 4, 17, 29, 46, 64, 2]","[1, 4640, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0266.wav,ตอนนั้นพอหลังจะเสร็จสัญญาณกับ JYP แล้วประมาณ 1 อาทิตย์ครับ ผมเป็นฟรีแลนเซอร์ครับไม่มีงาน ไม่มีอะไรอยู่ ไม่มี Manager ไม่มีอะไรเลยครับ,ตอนนั้นพอหลังจากเสร็จสัญญากับ JYP แล้วเนี่ย ประมาณ 1 อาทิตย์ครับ ผมเป็นฟรีแลนเซอร์ครับ ไม่มีงาน ไม่มีอะไรอยู่ แล้วไม่มี manager ไม่มีอะไรเลยครับ,Bambam,"[1, 1298, 4, 50, 28, 61, 4, 5085, 4, 4, 3645, 4, 2196, 4, 5496, 4, 5507, 4, 53, 16, 55, 17, 50, 36, 4, 5499, 2]","[1, 1302, 4, 50, 28, 61, 4, 5154, 4, 1963, 4, 4, 3645, 4, 2195, 4, 5493, 4, 5496, 4, 5180, 4, 53, 16, 55, 17, 50, 36, 4, 5499, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0267.wav,รู้สึกแปลกมาก แต่ผมก็มีความสุขครับตอนนั้น,รู้สึกแปลกมากแต่ผมก็มีความสุขครับผมตอนนั้น,Bambam,"[1, 2871, 4, 4824, 2]","[1, 2862, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0268.wav,ก็แบบ เออ ชวีนี้มันก็โอเคนะ อะไรอย่างเงี้ย,คือแบบชีวิตนี้มันก็โอเคนะอะไรอย่างนี้,Bambam,"[1, 165, 4, 4537, 4, 1019, 4, 3568, 2]","[1, 646, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0269.wav,แต่ออฟฟิศไม่รู้เขาไปเอาเบอร์ผมไปจากไหนด้วย,แต่ออฟฟิศไม่รู้เขาไปเอาเบอร์ผมมาจากไหนด้วย,Bambam,"[1, 4789, 2]","[1, 4789, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0270.wav,เขาโทรมา,เขาโทรมา,Bambam,"[1, 3896, 2]","[1, 3896, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0271.wav, BÖM!,แบบ,Bambam,"[1, 29, 13, 53, 5, 2]","[1, 4910, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0272.wav,ในเบอร์นี้,ในเบอร์นี้,Bambam,"[1, 5389, 2]","[1, 5389, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0273.wav,ผมไม่รู้เลย ผมคงว่ารับ,ผมไม่รู้นะครับผมก็รับ,Bambam,"[1, 2234, 4, 2087, 2]","[1, 2230, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0274.wav,เขาบอกว่าเขาเป็น,เขาบอกว่าเขาเป็น,Bambam,"[1, 3848, 2]","[1, 3848, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0275.wav," Hawa ke, polis salam. Peace.",เขาก็คือบริษัทอบีส,Bambam,"[1, 43, 22, 73, 17, 4, 51, 49, 6, 4, 61, 58, 52, 17, 64, 4, 64, 11, 52, 13, 53, 9, 4, 61, 49, 64, 9, 2]","[1, 3812, 2]"
Bambam/dataset/zbo7Mk3ryaI/SPEAKER_00_sent_0276.wav,T,ที่,Bambam,"[1, 66, 49, 2]","[1, 1703, 2]"
